195,151,159,360,1008
196,151,159,360,1013
197,150,160,360,1019
198,150,159,360,1025
199,150,158,360,1030
200,150,157,360,1036
201,151,157,360,1041
202,149,156,360,1047
203,150,156,360,1053
204,150,150,360,1058
205,151,149,360,1064
206,152,149,360,1069
207,153,150,360,1075
208,152,148,360,1080
209,151,148,360,1085
210,151,149,360,1091
211,150,149,360,1097
212,151,147,360,1102
213,151,146,360,1107
214,151,147,360,1113
215,151,147,360,1119
216,151,147,360,1124
217,150,147,360,1130
218,148,149,360,1135
219,147,149,360,1140
220,147,148,360,1146
221,147,146,360,1151
222,146,147,360,1157
223,146,147,360,1162
224,146,147,360,1168
225,146,147,360,1174
226,145,147,360,1179
227,146,147,360,1185
228,146,147,360,1190
229,148,149,360,1196
230,149,150,360,1201
231,150,151,360,1207
232,151,151,360,1213
233,151,153,360,1219
234,150,153,360,1224
235,151,152,360,1230
236,152,151,360,1236
237,152,150,360,1241
238,152,150,360,1247
239,152,150,360,1253
240,152,150,360,1258
241,152,150,360,1263
242,151,151,360,1268
243,150,150,360,1274
244,150,149,360,1279
245,150,148,360,1285
246,150,150,360,1291
247,150,151,360,1296
248,151,150,360,1302
249,150,150,360,1307
250,150,150,360,1313
251,150,150,360,1319
252,150,150,360,1324
253,150,150,360,1330
254,151,151,360,1335
255,150,152,360,1341
256,148,150,360,1346
257,147,149,360,1352
258,146,148,360,1357
259,147,148,360,1363
260,147,147,360,1368
261,147,147,360,1374
262,147,146,360,1379
263,147,145,360,1385
264,147,145,360,1390
265,148,144,360,1396
266,150,144,360,1402
267,151,145,360,1407
268,153,146,360,1413
269,153,147,360,1419
270,152,147,360,1424
271,151,149,360,1430
272,151,150,360,1436
273,152,151,360,1442
274,152,152,360,1447
275,152,154,360,1453
276,152,155,360,1459
277,152,156,360,1464
278,150,155,360,1470
279,149,155,360,1476
280,150,155,360,1481
281,151,154,360,1487
282,150,155,360,1493
283,149,153,360,1498
284,151,152,360,1504
285,150,150,360,1509
286,150,149,360,1515
287,151,149,360,1521
288,151,148,360,1526
289,152,147,360,1532
290,152,147,360,1538
291,152,147,360,1543
292,153,146,360,1549
293,154,145,360,1554
294,153,145,360,1560
295,152,145,360,1565
296,153,145,360,1571
297,153,146,360,1577
298,153,146,360,1582
299,153,146,360,1588
300,152,145,360,1593
301,152,146,360,1599
302,150,147,360,1605
303,150,148,360,1610
304,150,149,360,1616
305,150,150,360,1622
306,149,151,360,1627
307,147,151,360,1633
308,148,152,360,1639
309,148,153,360,1644
310,148,155,360,1650
311,148,154,360,1655
312,148,154,360,1661
313,147,154,360,1667
314,148,155,360,1672
315,149,154,360,1678
316,149,154,360,1683
317,150,155,360,1689
318,150,155,360,1695
319,150,155,360,1701
320,149,153,360,1706
321,149,153,360,1712
322,149,154,360,1717
323,149,153,360,1723
324,149,153,360,1729
325,149,153,360,1734
326,149,153,360,1740
327,150,153,360,1745
328,149,152,360,1751
329,149,151,360,1756
330,150,150,360,1762
331,150,149,360,1767
332,151,147,360,1773
333,152,147,360,1778
334,151,146,360,1784
335,150,145,360,1789
336,150,145,360,1795
337,150,145,360,1800
338,151,144,360,1806
339,150,145,360,1811
340,149,145,360,1817
341,149,145,360,1822
342,149,146,360,1828
343,149,146,360,1833
344,149,146,360,1839
345,150,147,360,1845
346,150,147,360,1850
347,150,148,360,1856
348,151,148,360,1861
349,151,149,360,1867
350,152,150,360,1873
351,151,152,360,1878
352,151,152,360,1884
353,152,153,360,1890
354,153,153,360,1895
355,153,153,360,1901
356,152,153,360,1907
357,151,152,360,1912
358,150,153,360,1918
359,149,152,360,1923
360,149,153,360,1929
361,149,152,360,1935
362,149,152,360,1940
363,148,152,360,1946
364,148,153,360,1951
365,147,152,360,1957
366,147,152,360,1963
367,147,153,360,1968
368,148,153,360,1974
369,149,153,360,1979
370,150,153,360,1985
371,150,153,360,1990
372,150,151,360,1995
373,150,150,360,2001
374,150,149,360,2006
375,149,149,360,2012
376,149,148,360,2017
377,150,147,360,2023
378,150,147,360,2029
379,150,146,360,2034
380,150,145,360,2040
381,150,144,360,2045
382,150,146,360,2051
383,150,146,360,2056
384,151,146,360,2062
385,152,148,360,2068
386,153,149,360,2073
387,153,149,360,2079
388,152,150,360,2085
389,151,150,360,2090
390,151,151,360,2096
391,151,151,360,2101
392,151,151,360,2107
393,151,152,360,2113
394,151,152,360,2118
395,149,151,360,2124
396,149,152,360,2130
397,149,152,360,2135
398,149,152,360,2141
399,149,158,360,2146
400,147,159,360,2152
401,146,159,360,2157
402,145,158,360,2162
403,146,157,360,2168
404,147,157,360,2174
405,148,157,360,2179
406,148,155,360,2185
407,148,153,360,2190
408,148,152,360,2196
409,149,146,360,2202
410,151,145,360,2207
411,151,145,360,2213
412,152,145,360,2218
413,151,145,360,2224
414,150,145,360,2229
415,149,146,360,2235
416,149,147,360,2240
417,148,149,360,2246
418,148,150,360,2251
419,148,148,360,2256
420,148,148,360,2262
421,149,148,360,2267
422,149,148,360,2273
423,149,148,360,2278
424,149,148,360,2284
425,151,147,360,2289
426,151,153,360,2294
427,152,152,360,2300
428,154,152,360,2306
429,154,154,360,2312
430,153,155,360,2317
431,152,156,360,2322
432,152,157,360,2328
433,153,155,360,2333
434,153,154,360,2339
435,153,154,360,2344
436,152,147,360,2350
437,152,147,360,2355
438,151,146,360,2361
439,151,152,360,2366
440,151,151,360,2371
441,150,150,360,2376
442,149,150,360,2382
443,148,152,360,2387
444,148,153,360,2393
445,148,153,360,2399
446,148,153,360,2404
447,149,153,360,2410
448,149,153,360,2415
449,148,147,360,2421
450,147,146,360,2426
451,149,145,360,2431
452,150,145,360,2437
453,151,144,360,2442
454,151,144,360,2448
455,150,144,360,2453
456,150,144,360,2459
457,149,144,360,2464
458,149,144,360,2470
459,150,144,360,2476
460,152,145,360,2481
461,151,146,360,2487
462,151,146,360,2492
463,151,146,360,2498
464,150,152,360,2502
465,150,154,360,2509
466,151,155,360,2514
467,152,156,360,2520
468,152,156,360,2525
469,151,157,360,2531
470,150,157,360,2536
471,150,157,360,2542
472,151,156,360,2548
473,151,155,360,2553
474,151,149,360,2559
475,151,148,360,2564
476,150,147,360,2570
477,148,147,360,2575
478,148,146,360,2581
479,147,146,360,2586
480,147,145,360,2592
481,146,145,360,2597
482,145,146,360,2603
483,146,147,360,2609
484,146,148,360,2614
485,146,148,360,2620
486,147,148,360,2625
487,148,148,360,2631
488,149,148,360,2636
489,149,149,360,2642
490,149,149,360,2647
491,150,148,360,2653
492,151,148,360,2659
493,151,147,360,2664
494,151,146,360,2670
495,142,140,360,2674
496,117,105,360,2674
497,82,80,360,2673
498,73,72,360,2671
499,68,67,360,2669
500,63,63,360,2667
501,60,61,360,2664
502,58,59,360,2661
503,55,58,360,2658
504,54,56,360,2654
505,54,56,360,2650
506,57,63,360,2647
507,70,76,360,2642
508,77,83,360,2638
509,82,88,360,2634
510,88,92,360,2630
511,91,94,360,2626
512,95,98,360,2622
513,98,99,360,2618
514,100,101,360,2614
515,101,101,360,2610
516,99,101,360,2606
517,98,99,360,2603
518,96,101,360,2598
519,98,101,360,2593
520,98,102,360,2589
521,97,101,360,2585
522,94,99,360,2581
523,91,97,360,2578
524,90,93,363,2578
525,89,78,365,2578
526,89,67,367,2578
527,88,43,368,2578
528,86,34,369,2578
529,81,32,370,2578
530,77,31,371,2578
531,74,30,371,2578
532,71,30,370,2578
533,68,30,369,2578
534,66,30,369,2578
535,64,32,369,2578
536,62,34,368,2578
537,60,49,367,2578
538,60,67,366,2578
539,56,78,365,2578
540,55,89,363,2578
541,53,97,363,2578
542,52,95,361,2578
543,52,95,361,2578
544,51,95,360,2578
545,51,93,360,2578
546,50,89,360,2578
547,49,84,359,2578
548,48,80,359,2578
549,49,72,359,2578
550,50,67,359,2578
551,50,63,359,2578
552,49,60,359,2578
553,48,56,359,2578
554,47,53,359,2578
555,47,51,359,2578
556,46,49,359,2578
557,45,47,359,2578
558,43,46,359,2578
559,42,46,359,2578
560,41,45,359,2578
561,41,45,359,2578
562,41,44,359,2578
563,42,45,359,2578
564,42,45,359,2578
565,43,45,359,2578
566,43,45,359,2578
567,45,46,359,2578
568,46,46,359,2578
569,48,46,359,2578
570,50,46,360,2578
571,51,47,359,2578
572,51,47,359,2578
573,51,47,359,2578
574,51,47,359,2578
575,51,48,360,2578
576,44,51,358,2578
577,42,54,356,2578
578,39,56,354,2578
579,38,59,352,2578
580,38,62,349,2578
581,40,65,345,2578
582,41,71,341,2578
583,43,76,337,2578
584,45,83,333,2578
585,47,92,329,2578
586,60,91,324,2578
587,71,94,319,2578
588,91,99,314,2578
589,110,104,309,2578
590,119,109,303,2578
591,128,113,298,2578
592,137,116,292,2578
593,146,121,287,2578
594,152,125,281,2578
595,156,128,276,2578
596,159,131,270,2578
597,159,134,265,2578
598,160,136,259,2578
599,159,138,253,2578
600,160,140,248,2578
601,160,141,242,2578
602,159,143,236,2578
603,158,144,230,2578
604,158,145,225,2578
605,157,145,219,2578
606,157,145,213,2578
607,157,144,208,2578
608,156,145,202,2578
609,156,146,196,2578
610,155,147,191,2578
611,153,148,185,2578
612,152,147,180,2578
613,151,146,174,2578
614,150,146,169,2578
615,150,146,163,2578
616,149,148,157,2578
617,149,149,151,2578
618,149,150,146,2578
619,148,150,140,2578
620,147,149,135,2578
621,148,149,129,2578
622,149,149,124,2578
623,149,150,118,2578
624,149,151,112,2578
625,150,152,107,2578
626,149,151,101,2578
627,149,151,96,2578
628,150,151,90,2578
629,151,151,84,2578
630,152,151,79,2578
631,152,152,73,2578
632,152,153,67,2578
633,153,152,61,2578
634,154,152,56,2578
635,153,152,50,2578
636,153,152,45,2578
637,154,152,39,2578
638,154,152,33,2578
639,154,152,27,2578
640,152,152,22,2578
641,151,152,16,2578
642,152,152,10,2578
643,151,152,5,2578
644,151,151,-1,2578
645,151,151,-6,2578
646,151,150,-12,2578
647,151,150,-17,2578
648,151,149,-23,2578
649,151,149,-29,2578
650,151,150,-34,2578
651,153,150,-40,2578
652,152,149,-46,2578
653,152,149,-51,2578
654,153,148,-57,2578
655,153,147,-62,2578
656,154,147,-68,2578
657,152,147,-73,2578
658,151,147,-79,2578
659,151,147,-84,2578
660,151,146,-90,2578
661,150,145,-95,2578
662,148,145,-101,2578
663,147,144,-106,2578
664,146,145,-112,2578
665,145,147,-117,2578
666,145,148,-123,2578
667,146,151,-129,2578
668,146,151,-134,2578
669,146,151,-140,2578
670,147,152,-146,2578
671,148,153,-151,2578
672,150,154,-157,2578
673,151,154,-162,2578
674,152,154,-168,2578
675,152,153,-174,2578
676,151,153,-179,2578
677,150,152,-185,2578
678,151,151,-190,2578
679,152,152,-196,2578
680,151,151,-202,2578
681,150,151,-207,2578
682,149,158,-212,2578
683,149,157,-218,2578
684,148,157,-223,2578
685,148,156,-229,2578
686,148,155,-234,2578
687,149,154,-240,2578
688,149,154,-246,2578
689,149,153,-251,2578
690,149,153,-257,2578
691,149,153,-262,2578
692,150,145,-267,2578
693,151,145,-272,2578
694,151,145,-278,2578
695,152,146,-283,2578
696,153,147,-289,2578
697,154,146,-294,2578
698,153,145,-300,2578
699,152,144,-305,2578
700,151,143,-311,2578
701,151,142,-316,2578
702,150,143,-322,2578
703,149,144,-327,2578
704,149,145,-334,2578
705,149,145,-339,2578
706,149,145,-345,2578
707,149,146,-350,2578
708,149,148,-356,2578
709,148,149,-361,2578
710,149,151,-367,2578
711,150,152,-373,2578
712,150,153,-378,2578
713,150,152,-384,2578
714,149,151,-389,2578
715,149,151,-395,2578
716,149,152,-401,2578
717,149,151,-406,2578
718,150,150,-412,2578
719,150,151,-417,2578
720,150,151,-423,2578
721,150,151,-429,2578
722,151,152,-434,2578
723,152,152,-440,2578
724,152,153,-445,2578
725,152,152,-452,2578
726,152,152,-457,2578
727,151,151,-462,2578
728,151,150,-468,2578
729,151,150,-474,2578
730,150,150,-479,2578
731,149,150,-485,2578
732,148,149,-490,2578
733,147,148,-495,2578
734,146,147,-501,2578
735,145,146,-506,2578
736,144,146,-512,2578
737,144,147,-517,2578
738,144,148,-523,2578
739,145,147,-528,2578
740,145,145,-534,2578
741,145,144,-539,2578
742,146,145,-545,2578
743,148,147,-551,2578
744,149,148,-556,2578
745,150,149,-562,2578
746,150,149,-567,2578
747,152,149,-573,2578
748,152,150,-579,2578
749,152,152,-585,2578
750,153,153,-591,2578
751,153,154,-596,2578
752,154,153,-602,2578
753,152,154,-608,2578
754,151,154,-613,2578
755,151,154,-619,2578
756,152,154,-624,2578
757,151,154,-630,2578
758,150,154,-636,2578
759,149,152,-641,2578
760,149,151,-647,2578
761,149,152,-653,2578
762,149,153,-658,2578
763,150,152,-664,2578
764,150,151,-669,2578
765,150,151,-675,2578
766,150,151,-680,2578
767,151,150,-686,2578
768,151,149,-691,2578
769,152,150,-698,2578
770,150,152,-703,2578
771,149,151,-709,2578
772,149,151,-714,2578
773,148,150,-719,2578
774,148,149,-724,2578
775,148,148,-730,2578
776,147,147,-736,2578
777,148,147,-741,2578
778,148,148,-747,2578
779,149,148,-753,2578
780,149,146,-758,2578
781,149,145,-763,2578
782,149,145,-769,2578
783,151,147,-775,2578
784,152,148,-781,2578
785,151,149,-786,2578
786,152,150,-792,2578
787,151,152,-798,2578
788,151,151,-803,2578
789,151,151,-809,2578
790,152,151,-815,2578
791,152,153,-820,2578
792,153,153,-826,2578
793,151,153,-831,2578
794,152,152,-837,2578
795,152,152,-843,2578
796,150,153,-848,2578
797,151,152,-854,2578
798,151,152,-860,2578
799,150,151,-865,2578
800,150,151,-871,2578
801,149,151,-876,2578
802,151,151,-882,2578
803,152,151,-888,2578
804,151,150,-893,2578
805,151,150,-899,2578
806,152,149,-904,2578
807,152,148,-910,2578
808,151,149,-916,2578
809,151,150,-922,2578
810,151,151,-927,2578
811,151,151,-933,2578
812,149,151,-938,2578
813,148,151,-944,2578
814,148,150,-949,2578
815,149,149,-954,2578
816,148,150,-960,2578
817,148,151,-966,2578
818,149,151,-971,2578
819,150,151,-977,2578
820,151,151,-982,2578
821,151,151,-988,2578
822,151,151,-993,2578
823,153,151,-1000,2578
824,153,153,-1005,2578
825,152,154,-1011,2578
826,152,154,-1016,2578
827,153,154,-1022,2578
828,152,153,-1027,2578
829,151,152,-1033,2578
830,151,150,-1038,2578
831,150,150,-1044,2578
832,150,149,-1049,2578
833,149,149,-1055,2578
834,150,148,-1060,2578
835,150,147,-1066,2578
836,150,148,-1072,2578
837,148,148,-1077,2578
838,148,148,-1083,2578
839,148,149,-1088,2578
840,148,149,-1094,2578
841,148,149,-1099,2578
842,149,150,-1105,2578
843,149,151,-1111,2578
844,148,151,-1116,2578
845,148,152,-1122,2578
846,148,151,-1127,2578
847,148,150,-1133,2578
848,148,150,-1138,2578
849,149,149,-1144,2578
850,150,149,-1150,2578
851,151,150,-1155,2578
852,150,150,-1161,2578
853,149,150,-1166,2578
854,148,151,-1172,2578
855,149,151,-1178,2578
856,150,152,-1183,2578
857,150,152,-1189,2578
858,149,153,-1194,2578
859,149,152,-1200,2578
860,148,150,-1205,2578
861,141,141,-1208,2578
862,121,108,-1209,2578
863,92,81,-1208,2578
864,82,72,-1206,2578
865,76,66,-1204,2578
866,68,61,-1202,2578
867,65,59,-1199,2578
868,63,56,-1196,2578
869,60,55,-1193,2578
870,58,53,-1190,2578
871,57,53,-1186,2578
872,60,59,-1182,2578
873,70,70,-1179,2578
874,74,76,-1175,2578
875,78,81,-1171,2578
876,86,88,-1167,2578
877,88,90,-1163,2578
878,89,94,-1159,2578
879,92,95,-1155,2578
880,94,97,-1151,2578
881,92,97,-1148,2578
882,91,97,-1144,2578
883,89,96,-1140,2578
884,88,95,-1137,2578
885,87,98,-1132,2578
886,90,97,-1128,2578
887,91,98,-1123,2578
888,90,97,-1119,2578
889,90,96,-1115,2578
890,91,94,-1112,2578
891,91,92,-1112,2581
892,92,76,-1112,2583
893,91,64,-1112,2585
894,89,56,-1112,2586
895,87,32,-1112,2587
896,82,30,-1112,2588
897,78,28,-1112,2589
898,74,28,-1112,2588
899,71,28,-1112,2588
900,68,28,-1112,2587
901,66,28,-1112,2587
902,62,30,-1112,2586
903,59,33,-1112,2585
904,57,36,-1112,2585
905,55,67,-1112,2584
906,53,80,-1112,2582
907,52,91,-1112,2581
908,51,90,-1112,2580
909,51,91,-1112,2579
910,50,91,-1112,2579
911,49,92,-1112,2578
912,50,91,-1112,2577
913,49,89,-1112,2577
914,48,86,-1112,2576
915,48,81,-1112,2576
916,49,74,-1112,2576
917,48,68,-1112,2576
918,49,65,-1112,2576
919,48,61,-1112,2576
920,48,57,-1112,2576
921,47,54,-1112,2576
922,47,52,-1112,2576
923,48,50,-1112,2576
924,48,49,-1112,2576
925,48,48,-1112,2576
926,47,47,-1112,2576
927,47,47,-1112,2576
928,47,47,-1112,2576
929,47,46,-1112,2576
930,47,47,-1112,2576
931,48,47,-1112,2576
932,48,47,-1112,2576
933,47,48,-1112,2576
934,47,48,-1112,2576
935,48,48,-1112,2576
936,48,49,-1112,2576
937,48,49,-1112,2576
938,49,49,-1112,2576
939,49,50,-1112,2576
940,49,50,-1112,2576
941,49,50,-1112,2576
942,45,53,-1112,2576
943,45,55,-1112,2574
944,43,58,-1112,2571
945,42,61,-1112,2569
946,42,64,-1112,2566
947,43,68,-1112,2563
948,44,73,-1112,2559
949,46,80,-1112,2555
950,48,86,-1112,2551
951,51,94,-1112,2547
952,62,94,-1112,2542
953,68,96,-1112,2538
954,84,99,-1112,2533
955,98,104,-1112,2528
956,111,107,-1112,2523
957,121,110,-1112,2517
958,129,113,-1112,2512
959,138,116,-1112,2506
960,144,121,-1112,2501
961,150,125,-1112,2495
962,153,128,-1112,2490
963,155,132,-1112,2484
964,154,134,-1112,2479
965,156,135,-1112,2474
966,157,138,-1112,2468
967,156,141,-1112,2462
968,157,143,-1112,2457
969,158,144,-1112,2451
970,156,145,-1112,2445
971,155,145,-1112,2440
972,155,146,-1112,2434
973,155,146,-1112,2429
974,155,147,-1112,2423
975,155,148,-1112,2418
976,154,148,-1112,2412
977,154,148,-1112,2407
978,154,155,-1112,2401
979,154,154,-1112,2395
980,154,154,-1112,2390
981,154,154,-1112,2384
982,154,155,-1112,2379
983,154,155,-1112,2373
984,154,154,-1112,2368
985,154,154,-1112,2362
986,154,153,-1112,2356
987,155,153,-1112,2351
988,153,146,-1112,2345
989,153,146,-1112,2339
990,153,146,-1112,2334
991,153,146,-1112,2328
992,152,145,-1112,2323
993,150,144,-1112,2317
994,149,144,-1112,2312
995,149,144,-1112,2306
996,149,144,-1112,2301
997,149,145,-1112,2295
998,149,146,-1112,2289
999,148,146,-1112,2284
1000,148,146,-1112,2278
1001,149,146,-1112,2273
1002,149,147,-1112,2267
1003,151,147,-1112,2261
1004,152,147,-1112,2256
1005,152,146,-1112,2250
1006,151,148,-1112,2245
1007,151,148,-1112,2239
1008,152,148,-1112,2233
1009,152,148,-1112,2228
1010,151,148,-1112,2222
1011,150,149,-1112,2217
1012,149,149,-1112,2211
1013,147,150,-1112,2206
1014,146,152,-1112,2200
1015,146,153,-1112,2194
1016,147,152,-1112,2189
1017,147,152,-1112,2183
1018,146,152,-1112,2177
1019,146,152,-1112,2172
1020,146,153,-1112,2166
1021,147,152,-1112,2160
1022,149,152,-1112,2155
1023,150,152,-1112,2149
1024,151,151,-1112,2144
1025,151,151,-1112,2138
1026,151,150,-1112,2132
1027,150,150,-1112,2127
1028,150,151,-1112,2121
1029,151,150,-1112,2115
1030,152,149,-1112,2110
1031,151,148,-1112,2104
1032,150,148,-1112,2099
1033,151,148,-1112,2093
1034,152,149,-1112,2087
1035,151,150,-1112,2082
1036,151,150,-1112,2076
1037,151,150,-1112,2071
1038,151,150,-1112,2065
1039,149,151,-1112,2060
1040,149,151,-1112,2054
1041,149,151,-1112,2048
1042,150,151,-1112,2043
1043,149,151,-1112,2037
1044,148,151,-1112,2031
1045,149,151,-1112,2025
1046,149,151,-1112,2020
1047,150,150,-1112,2014
1048,151,150,-1112,2009
1049,152,149,-1112,2003
1050,151,148,-1112,1998
1051,150,149,-1112,1992
1052,149,150,-1112,1987
1053,149,148,-1112,1981
1054,149,147,-1112,1976
1055,149,146,-1112,1970
1056,149,147,-1112,1964
1057,148,147,-1112,1959
1058,148,148,-1112,1953
1059,149,149,-1112,1948
1060,150,150,-1112,1943
1061,151,150,-1112,1937
1062,151,151,-1112,1931
1063,152,152,-1112,1926
1064,153,153,-1112,1920
1065,152,154,-1112,1915
1066,152,153,-1112,1908
1067,152,160,-1112,1903
1068,152,160,-1112,1897
1069,152,160,-1112,1892
1070,152,159,-1112,1886
1071,152,158,-1112,1881
1072,152,158,-1112,1875
1073,151,158,-1112,1870
1074,151,158,-1112,1864
1075,152,157,-1112,1859
1076,152,156,-1112,1853
1077,151,148,-1112,1848
1078,151,147,-1112,1842
1079,150,146,-1112,1837
1080,148,146,-1112,1831
1081,149,146,-1112,1825
1082,150,145,-1112,1821
1083,151,144,-1112,1815
1084,150,142,-1112,1810
1085,149,143,-1112,1804
1086,147,143,-1112,1799
1087,147,143,-1112,1793
1088,146,143,-1112,1788
1089,146,142,-1112,1782
1090,147,143,-1112,1776
1091,146,143,-1112,1770
1092,146,145,-1112,1765
1093,146,146,-1112,1759
1094,146,147,-1112,1754
1095,146,149,-1112,1748
1096,148,150,-1112,1742
1097,149,152,-1112,1737
1098,150,153,-1112,1731
1099,152,153,-1112,1726
1100,153,151,-1112,1721
1101,153,150,-1112,1715
1102,152,150,-1112,1709
1103,152,150,-1112,1703
1104,152,150,-1112,1698
1105,154,150,-1112,1692
1106,154,149,-1112,1687
1107,153,149,-1112,1681
1108,153,149,-1112,1675
1109,153,151,-1112,1669
1110,153,151,-1112,1664
1111,153,152,-1112,1658
1112,154,152,-1112,1653
1113,154,152,-1112,1647
1114,153,152,-1112,1642
1115,152,152,-1112,1636
1116,150,153,-1112,1630
1117,151,153,-1112,1625
1118,151,152,-1112,1619
1119,151,151,-1112,1614
1120,151,151,-1112,1608
1121,151,158,-1112,1603
1122,151,156,-1112,1597
1123,150,155,-1112,1592
1124,150,154,-1112,1586
1125,150,152,-1112,1581
1126,150,150,-1112,1575
1127,149,150,-1112,1570
1128,149,150,-1112,1564
1129,149,151,-1112,1559
1130,148,151,-1112,1553
1131,148,145,-1112,1548
1132,147,146,-1112,1542
1133,147,147,-1112,1537
1134,148,146,-1112,1531
1135,149,146,-1112,1526
1136,149,146,-1112,1520
1137,149,145,-1112,1515
1138,148,145,-1112,1509
1139,149,144,-1112,1504
1140,150,144,-1112,1498
1141,150,145,-1112,1492
1142,150,145,-1112,1487
1143,150,145,-1112,1481
1144,149,147,-1112,1476
1145,150,148,-1112,1470
1146,150,149,-1112,1464
1147,151,151,-1112,1459
1148,152,151,-1112,1453
1149,152,152,-1112,1448
1150,151,153,-1112,1442
1151,151,152,-1112,1437
1152,151,152,-1112,1431
1153,150,153,-1112,1425
1154,152,153,-1112,1419
1155,151,153,-1112,1414
1156,151,152,-1112,1408
1157,151,152,-1112,1403
1158,149,153,-1112,1397
1159,148,153,-1112,1392
1160,147,153,-1112,1386
1161,146,152,-1112,1381
1162,145,151,-1112,1375
1163,139,144,-1112,1371
1164,120,102,-1112,1371
1165,90,77,-1112,1372
1166,80,70,-1112,1374
1167,74,65,-1112,1376
1168,69,60,-1112,1378
1169,65,58,-1112,1381
1170,63,56,-1112,1384
1171,61,54,-1112,1387
1172,59,53,-1112,1390
1173,58,53,-1112,1394
1174,60,61,-1112,1398
1175,70,73,-1112,1401
1176,75,79,-1112,1405
1177,78,85,-1112,1409
1178,82,92,-1112,1413
1179,88,97,-1112,1418
1180,89,98,-1112,1421
1181,90,100,-1112,1426
1182,93,101,-1112,1429
1183,94,100,-1112,1433
1184,95,98,-1112,1437
1185,95,95,-1112,1440
1186,93,93,-1112,1443
1187,96,96,-1112,1448
1188,98,95,-1112,1453
1189,97,92,-1112,1456
